1.272323588066108124e+00,2.946203848866632558e-01,-4.967670692636776266e+02
1.241534410831127838e-01,1.910361012794991487e+00,-1.820690188735286199e+02
1.950102355303064854e-04,7.993095224618200099e-04,1.000000000000000000e+00
